Game, Training Size, Validation Size, Min Error, Mean Error, Max Error
113, 100, 26, 0.12689839745724285, 0.1935770581935629, 0.34111206020972834
114, 75, 19, 0.10891579989301747, 0.19233369197721295, 0.3689981605764568
115, 104, 26, 0.10235458191863692, 0.21353488354685593, 0.32708717002030413
116, 100, 26, 0.09161363896475208, 0.1699904545371189, 0.38606674351265435
117, 72, 19, 0.08511625415320456, 0.18617310702267356, 0.3343638602256333
118, 115, 29, 0.11572560967884227, 0.2046018204333454, 0.3395110433854618
119, 90, 23, 0.10709268942839481, 0.18618898347882915, 0.31463302967650064
120, 92, 23, 0.10392542363802762, 0.1868292267741349, 0.3194969842924659
121, 88, 23, 0.12366935893747777, 0.1888445634182652, 0.3331476403828607
122, 100, 25, 0.08693401787057664, 0.18684134323362414, 0.30314954341342093
123, 80, 20, 0.10012211068062032, 0.1908110931795186, 0.2911938414326236
124, 62, 16, 0.060783898175888196, 0.21148461872245644, 0.31514274432684725
125, 76, 20, 0.08909837946900534, 0.18973261267169636, 0.3320527889877683
126, 95, 24, 0.0771864936087826, 0.21488600327910268, 0.39238299708746305
127, 109, 28, 0.09116904422694089, 0.20044775533747192, 0.3847875171970156
128, 102, 26, 0.08035214938134377, 0.19313981092747687, 0.3525691430095983
129, 160, 40, 0.0012989458756498262, 0.21673601130257172, 0.47013359458254056
130, 88, 23, 0.11719401433328094, 0.17204279239959916, 0.31505427959724625
131, 78, 20, 0.08384276509543917, 0.18881447632667694, 0.36187446982326665
132, 84, 22, 0.05487633600706138, 0.17326855240117797, 0.2741631814881238
133, 73, 19, 0.058225898138306975, 0.16287942094155958, 0.3370406631252498
134, 100, 25, 0.08691989031838987, 0.20958402072502813, 0.368807980311405
135, 78, 20, 0.06106797013636117, 0.18421050912124232, 0.33914811862824185
136, 113, 29, 0.07904843944720197, 0.16895061165311048, 0.328131910311156
137, 102, 26, 0.09918464405566052, 0.20964297392352627, 0.31347938928704333
138, 70, 18, 0.0826503364238286, 0.1640031255424332, 0.3004860022305119
139, 110, 28, 0.06390531172486419, 0.1966446736693672, 0.4117922439021576
140, 90, 23, 0.056820290542544644, 0.14844880989092932, 0.36624873230341143
141, 87, 22, 0.10822502539082918, 0.18045217524514576, 0.30677454612517635
142, 95, 24, 0.0885207599304719, 0.17897223826450556, 0.30917020488161284
143, 112, 29, 0.08875086656594514, 0.15986848776096957, 0.3127457659422378
144, 108, 27, 0.09358505405777817, 0.1802971774234058, 0.3256626320989954
145, 104, 27, 0.09721629918999652, 0.192054541159019, 0.3332749775950389
146, 67, 17, 0.10557629752702244, 0.19115459211705488, 0.29313593019768497
147, 108, 27, 0.09507506343732658, 0.1581601989191858, 0.3304643026463037
148, 80, 21, 0.10700851746190315, 0.157742058702505, 0.2892298793453809
149, 98, 25, 0.06093360959347227, 0.1458674694397123, 0.3305763655480284
150, 92, 23, 0.09524225887715299, 0.1781409828063908, 0.35169555788155504
151, 85, 22, 0.0922605248900428, 0.18416238449942582, 0.3597763686946627
152, 69, 18, 0.10222759526946237, 0.16010196104542293, 0.26454629953654557
153, 91, 23, 0.08460279543871974, 0.17572851707806958, 0.321253199479612
154, 79, 20, 0.07492241422353513, 0.16774607786775184, 0.31492824145335074
155, 88, 22, 0.04453297139546722, 0.18928337091311798, 0.3265484220028379
156, 86, 22, 0.07850596056702824, 0.17468354160907829, 0.306060822637637
157, 76, 20, 0.05384226995572666, 0.14511824081441746, 0.39846859203762613
158, 88, 23, 0.07735042645995557, 0.15801564102191268, 0.285346847326015
159, 106, 27, 0.06996663746511428, 0.20717020636707645, 0.3383042050279712
160, 59, 15, 0.1533779831672142, 0.1703720032397566, 0.213330491235955
161, 120, 30, 0.06412705260306872, 0.16066857401962356, 0.2735737605664228
162, 70, 18, 0.07654225314273258, 0.1624442303200332, 0.2829993264567432
163, 98, 25, 0.07039416534070536, 0.17326027879017172, 0.35473739361501494
164, 105, 27, 0.08375251271942738, 0.16874891069760675, 0.3454949664741986
165, 100, 25, 0.07075406785013957, 0.13311242160470568, 0.359414363671759
166, 89, 23, 0.06992058675265309, 0.18883892565917818, 0.30476001066191216
167, 66, 17, 0.07578263070438482, 0.15580022930426818, 0.364151268831231
168, 96, 25, 0.08027722317388278, 0.13181910229671787, 0.32772560566876985
169, 76, 19, 0.08151936843031973, 0.1743934469116786, 0.3308022142620764
170, 80, 21, 0.08595204198920017, 0.16226908415783517, 0.2985233524831197
171, 66, 17, 0.06431806836361736, 0.14191035330988933, 0.25693359933886584
172, 83, 21, 0.038903221266005844, 0.18258094039857736, 0.28364960319148513
173, 84, 22, 0.023717142639211694, 0.1300646485867119, 0.32072210654362754
174, 86, 22, 0.048707910345147445, 0.19796223370682248, 0.41168371466166714
175, 102, 26, 0.07034186015575275, 0.14919830942118817, 0.26549376789831647
176, 128, 32, 0.05119459079190902, 0.1461436866121372, 0.27692752407381216
177, 72, 19, 0.05821312382683949, 0.11616775181016363, 0.2247904089613883
178, 140, 36, 0.03931925834890154, 0.17771186160935765, 0.34462445095009026
179, 108, 28, 0.04226351662633265, 0.14771530128525506, 0.30651285940729933
180, 106, 27, 0.055740131800684906, 0.17319683701869457, 0.2926494293184449
181, 79, 20, 0.066632997694404, 0.1766515017661358, 0.371295189541276
182, 72, 18, 0.028413288826279304, 0.12092941221967352, 0.29359795084494766
183, 85, 22, 0.044607591408551125, 0.16723318832670853, 0.3968432961442727
184, 91, 23, 0.05450942344169582, 0.14803845429819065, 0.40783695645559026
185, 77, 20, 0.050760236580241536, 0.12467886100032091, 0.2828424450774647
186, 78, 20, 0.09210974770913988, 0.1447530584392702, 0.28432369539578517
187, 81, 21, 0.022794530455195847, 0.11281313689424197, 0.293271272938629
188, 98, 25, 0.052858007790525796, 0.14385132080676222, 0.2536091001306721
189, 88, 23, 0.07296095583517864, 0.1585374039637101, 0.32093449138490593
190, 90, 23, 0.06915214439580547, 0.1692753277587152, 0.3145220270779837
191, 104, 26, 0.05197095474818242, 0.16684979605431496, 0.32151268449014025
192, 78, 20, 0.02408299481418935, 0.1396568256274186, 0.38694906049771244
193, 110, 28, 0.046115282277581576, 0.18681727042542712, 0.3282505556525136
194, 75, 19, 0.054452557684989744, 0.0986010721164046, 0.23920025242473697
195, 119, 30, 0.04792041161561429, 0.16600027454741179, 0.346011855925502
196, 76, 19, 0.09056173039827989, 0.13472364873643441, 0.2664286823748896
197, 94, 24, 0.08294932379477463, 0.19058024983154928, 0.3412577726702158
198, 66, 17, 0.08433323992873076, 0.12943949672888275, 0.22460243344699843
199, 102, 26, 0.030947366310946592, 0.15549614234140471, 0.39737612977597997
200, 76, 20, 0.0377942469577342, 0.13628337369723548, 0.3137672618392868
201, 87, 22, 0.02176700569248642, 0.161545947556642, 0.4152154099712272
202, 73, 19, 0.015899730204944312, 0.14591216425552886, 0.2892169691140045
203, 95, 24, 0.05163570536724374, 0.18263785078206185, 0.37269953547488677
204, 76, 20, 0.09603774990386407, 0.16865148373024025, 0.32018874173427053
205, 99, 25, 0.059225375123310525, 0.14800901977998618, 0.2701862819114931
206, 60, 15, 0.0752183167391243, 0.13636234978111078, 0.3271246298805747
207, 76, 19, 0.007129151107071338, 0.10280145801772318, 0.27721100218661615
208, 89, 23, 0.02804910891374504, 0.1717050685777327, 0.4325708870941625
209, 109, 28, 0.02746156790920995, 0.13516297070965969, 0.34131537472511986
210, 103, 26, 0.040639232540055775, 0.13318604653806207, 0.2923363517896481
211, 92, 24, 0.05759006910091641, 0.13569968665602128, 0.2813495304188397
212, 104, 26, 0.045995990300219045, 0.17825774528448418, 0.3510457176147458
213, 84, 22, 0.041115666574577145, 0.14732320555802533, 0.38955694736204055
214, 121, 31, 0.04473827706402249, 0.15445574901529197, 0.3299171218441012
215, 104, 27, 0.03930311331450202, 0.11119052623996963, 0.33867499190429107
216, 105, 27, 0.05129844807918382, 0.15117780864769814, 0.3398980752545717
217, 98, 25, 0.046177177874599185, 0.16165160323418384, 0.33940309961182735
218, 68, 17, 0.057519658597719736, 0.17186603643050766, 0.37250686000883715
219, 72, 19, 0.054381243166601645, 0.10655883104998498, 0.34712634373525453
220, 92, 24, 0.04049689833501037, 0.14128825658167038, 0.3498709906592916
221, 69, 18, 0.059719822079617735, 0.15856469923894512, 0.3299997189564472
222, 78, 20, 0.04204718891736953, 0.10933104259027641, 0.2720535521505596
223, 81, 21, 0.02820887051848102, 0.17276435408011148, 0.3275087884230208
224, 84, 21, 0.04963086206067091, 0.1269818634123911, 0.31429158424733145
225, 89, 23, 0.04263191251578051, 0.149326430917752, 0.2926538848357744
226, 85, 22, 0.04080583180890887, 0.15230524196466763, 0.27945291277685574
227, 76, 19, 0.035037890216049056, 0.1538492171627416, 0.28693154044504604
228, 98, 25, 0.022612147857234546, 0.11496087057520661, 0.25262175890538796
229, 119, 30, 0.046513331003439684, 0.1620655375017423, 0.3291811065468437
230, 90, 23, 0.04473510145547599, 0.13645331992390416, 0.33073465168325816
231, 81, 21, 0.06331139830436222, 0.11117886052598729, 0.2325511920551917
232, 80, 21, 0.04923021978254, 0.12612905054848222, 0.2796672175245223
233, 76, 19, 0.03980283220588898, 0.1456008184427531, 0.2742635578849492
234, 89, 23, 0.028126471561744193, 0.1343182761222326, 0.2879397462669973
235, 97, 25, 0.01942795311562788, 0.13778650669423761, 0.28567222750844146
236, 76, 19, 0.05739376054966232, 0.1596296916585706, 0.30497724399245585
237, 86, 22, 0.06508026181072893, 0.16287300853563177, 0.3676163288745395
238, 109, 28, 0.042742407633448276, 0.11688924995329754, 0.3082957572187267
239, 104, 26, 0.02442482637498454, 0.1643955921778747, 0.3182079759193196
240, 79, 20, 0.01674792320342608, 0.08936844652478494, 0.31121598395972466
241, 96, 24, 0.02656973528629955, 0.15257376678310952, 0.3690226599087716
242, 160, 40, 0.11765798078497411, 0.14110965357148814, 0.4056935951911857
243, 96, 25, 0.003002265735237486, 0.1348337255746787, 0.5252475495099217
244, 81, 21, 0.0073781457154595415, 0.11154907643318498, 0.30271828740600387
245, 66, 17, 0.007647749484559263, 0.08998398691836391, 0.22835091378218686
246, 88, 23, 0.023086239763830924, 0.11688849927319117, 0.30242400834933764
247, 86, 22, 0.024872145111406632, 0.1326609010573313, 0.3128695185140413
248, 83, 21, 0.051554659053621096, 0.1472544215921467, 0.2952545559593056
249, 84, 22, 0.02643197422106351, 0.12119123528400168, 0.30369083903707983
250, 125, 32, 0.03850552142316055, 0.162143711814567, 0.30431503491962486
251, 91, 23, 0.04134159328895885, 0.12359494656446736, 0.25685993233398485
252, 75, 19, 0.03131423142827877, 0.1232159937862891, 0.2716573906260376
253, 88, 22, 0.012584972461252855, 0.13943378068545711, 0.32807458137084805
254, 80, 21, 0.03944412337217, 0.13035816762426922, 0.31219947892065075
255, 96, 25, 0.029791469764969436, 0.12228235258848809, 0.34051058914415433
256, 100, 26, 0.038917520265479275, 0.1189510647102178, 0.23251758841681036
257, 77, 20, 0.05746773847118081, 0.12410191092944607, 0.29871920904652677
258, 88, 22, 0.05763288285419617, 0.14925081330710158, 0.29681049203916093
259, 66, 17, 0.03685031733094413, 0.13119084318081567, 0.3285243476293639
260, 83, 21, 0.03170887952723818, 0.1258602762332611, 0.34578977418203743
261, 82, 21, 0.03310997290776577, 0.12759897341613777, 0.2360666761090141
262, 79, 20, 0.026603352085740467, 0.15895925674387362, 0.292581112343796
263, 85, 22, 0.013027093022631955, 0.135923046918085, 0.29976245239686855
264, 69, 18, 2.4128107077955874e-05, 0.10026071055891071, 0.2502652779357388
265, 87, 22, 0.013643862263782197, 0.15222480759142396, 0.381404684691139
266, 77, 20, 0.029443591162815197, 0.11751204159369891, 0.33508526810201916
267, 92, 24, 0.04398789414179577, 0.09543170558288812, 0.23059505885616294
268, 92, 24, 0.024658106464750917, 0.14015694089252057, 0.2923843123252366
269, 99, 25, 0.028240082561174815, 0.12465903046237482, 0.33162290077603923
270, 85, 22, 0.06968720401757808, 0.15180129732157813, 0.29571881612426354
271, 82, 21, 0.022491928972321412, 0.13344252151059133, 0.3944127763666152
272, 78, 20, 0.031112367517512715, 0.11842646855863906, 0.26403141678161934
273, 103, 26, 0.028064217155679125, 0.10967153119125636, 0.23834473703511772
274, 119, 30, 0.01916474141064528, 0.12055566877942328, 0.2804138165245801
275, 110, 28, 0.038132013908391826, 0.14942328975512795, 0.2815084149619548
276, 116, 29, 0.015251357588823566, 0.1387634137194488, 0.3111973836078894
277, 113, 29, 0.01257550733080881, 0.1122279799972564, 0.3407446172129812
278, 92, 24, 0.03143268577164826, 0.13215658241836203, 0.32002669220117036
279, 104, 27, 0.03184552996836876, 0.11335868388758898, 0.30164757183179647
280, 108, 27, 0.024901822332800347, 0.13772366580206188, 0.3371015092541344
281, 86, 22, 0.05449529560991828, 0.12745586976930412, 0.27888420311689993
282, 90, 23, 0.026628867556732883, 0.1265688396394928, 0.3188013409473862
283, 96, 24, 0.03620568125829626, 0.11738826518635015, 0.2650819856850344
284, 91, 23, 0.020257221126772307, 0.10833387650674275, 0.32453344322608385
285, 108, 27, 0.026995959548629406, 0.09537873288776941, 0.32749995628917156
286, 56, 15, 0.04658758853476545, 0.08964884674191238, 0.20169823009128346
287, 73, 19, 0.05249301267395967, 0.10932349829299788, 0.2172894593072019
288, 108, 28, 0.02921853228093907, 0.1129858446864704, 0.31838516444346787
289, 97, 25, 0.04048666303751228, 0.13431233256015282, 0.2948702192058329
290, 83, 21, 0.03401477377614813, 0.1605077529991806, 0.3174312575528893
291, 80, 21, 0.03393187651427036, 0.11059074994990645, 0.31645020522793754
292, 75, 19, 0.007683443775882232, 0.11138893929087954, 0.35017043808912757
293, 112, 29, 0.022490589458396215, 0.07752924171810056, 0.2605518443523502
294, 79, 20, 0.06296635351152459, 0.1523793197237844, 0.33546324574799874
295, 84, 21, 0.0015627911463910182, 0.07259908962378281, 0.2463830131558501
296, 76, 20, 0.06296633539208808, 0.14688331689448003, 0.26736257713990347
297, 112, 29, 0.014401663498781206, 0.10127024229536087, 0.2715671088767603
298, 97, 25, 0.016882814409291347, 0.13155308569217267, 0.34514321790203273
299, 84, 21, 0.02333221217167622, 0.09587237510674418, 0.2959504889634613
300, 91, 23, 0.012540249877581733, 0.07615024947366297, 0.28100428650079456
301, 65, 17, 0.014705489650838094, 0.1258711980848056, 0.20995610693408884
302, 85, 22, 0.028446265632198015, 0.1437056262068601, 0.27832450640731604
303, 106, 27, 0.013962579837760905, 0.10592714350306918, 0.3406123343241611
304, 76, 20, 0.025601623296126544, 0.16877002497599264, 0.3356931590236811
305, 91, 23, 0.036704986959541996, 0.11551856997228244, 0.28018918902771645
306, 74, 19, 0.023516206140358667, 0.11757331894812813, 0.29780404469255733
307, 86, 22, 0.017677589985433964, 0.09483006717172446, 0.2321714823152557
308, 68, 18, 0.029652598682856843, 0.1415338954529594, 0.3208056609300499
309, 76, 19, 0.019626915792680485, 0.09950971983389487, 0.3374619692440651
310, 102, 26, 0.015810147407759267, 0.12300285429693449, 0.3057487163837892
311, 113, 29, 0.0004881299934230976, 0.10813902599807454, 0.29260775756077306
312, 87, 22, 0.01778743399497637, 0.11469702218894079, 0.36027136779283786
313, 88, 23, 0.022571698230339027, 0.1182402942033555, 0.2984110530974803
314, 122, 31, 0.04143848480776317, 0.14472251922268348, 0.30587301996588695
315, 84, 22, 0.03679299815344318, 0.11799646646208668, 0.32642434260356396
316, 80, 21, 0.0007675407902478365, 0.041545529578531026, 0.23513546847575073
317, 84, 21, 0.04346298934792188, 0.10089629526858938, 0.26154875488778534
318, 100, 25, 0.01171206321347526, 0.08887654143898642, 0.24472724102631616
319, 64, 17, 0.03648988881860693, 0.10175102586687775, 0.20539081749410792
320, 84, 21, 0.026844182988328538, 0.09120868856917554, 0.23421941071276697
321, 77, 20, 8.34524461098135e-05, 0.08618777450652511, 0.25611338846099485
322, 71, 18, 0.008227321279172486, 0.08175779725973903, 0.2706169751880758
323, 56, 14, 0.12826200884068434, 0.2068623345814, 0.29814701682884387
324, 103, 26, 0.00026845532060362776, 0.12776399916532538, 0.37518184856665343
325, 106, 27, 0.012400024139644888, 0.08546100214677008, 0.35765523116225334
326, 88, 22, 0.0005989991029452246, 0.13821721328166714, 0.3325920850811143
327, 77, 20, 0.017421028376938194, 0.10183089517193782, 0.27446957320816684
328, 91, 23, 0.02973555621016924, 0.10355955734697911, 0.2813283928914144
329, 99, 25, 0.009772195127893027, 0.08228202173924157, 0.36592055559423275
330, 116, 29, 0.0034939377539411343, 0.08831495857028715, 0.28094437676760203
331, 114, 29, 0.006844905198129969, 0.09382954860156645, 0.30009919525931583
332, 99, 25, 0.00878546393395685, 0.09763684485389965, 0.3024836756346393
333, 89, 23, 0.05720608243463231, 0.15995026928993322, 0.3179376816316673
334, 90, 23, 0.01438796071833591, 0.12453200143588081, 0.3595978199443095
335, 81, 21, 0.007290308993449901, 0.12965271897237254, 0.27834028683885087
336, 90, 23, 0.004807954832420344, 0.12663500984029766, 0.35268029622488645
337, 85, 22, 0.028480103605746862, 0.09782951085728803, 0.27713427702327137
338, 61, 16, 0.002255854119749587, 0.05578066144982557, 0.20448367566238285
339, 90, 23, 0.03200569967162342, 0.09000930244270021, 0.2939801499071601
340, 87, 22, 0.0024483606873272196, 0.1336423423827036, 0.3602700317656662
341, 79, 20, 0.047391269959842955, 0.11345778441551646, 0.2770701456908263
342, 78, 20, 0.002995653857956193, 0.09585501810272999, 0.2611611453334687
343, 88, 22, 0.0058939030792900665, 0.14369833749776886, 0.3446494138657512
344, 112, 28, 0.001825733270529109, 0.10531518691595486, 0.28002861673299306
345, 100, 25, 0.0009756397956395269, 0.11218863408531454, 0.3228935457873248
346, 103, 26, 0.03278045334126571, 0.15266459513677885, 0.2749986809074374
347, 80, 20, 0.014161986668434157, 0.10924835677325369, 0.3258980642698467
348, 104, 26, 0.006405702284170589, 0.109829859484658, 0.32998016458697016
349, 96, 25, 0.0017112502839638638, 0.08576577304913036, 0.2776219274197233
350, 76, 20, 0.043824624205992674, 0.10933110703554028, 0.29772576582212873
351, 87, 22, 0.0008718078701075022, 0.12522670858015852, 0.3841844845843474
352, 119, 30, 0.007456995690213922, 0.12833891266749417, 0.33007958977805163
353, 84, 21, 0.019649981939157124, 0.11198700265730441, 0.2938985666156835
354, 106, 27, 0.0013356815528718646, 0.11665992484705986, 0.2978057028133082
355, 75, 19, 0.020995718763006793, 0.14440947108753688, 0.27796675385055036
356, 92, 23, 0.00014257876780542078, 0.14917730546945557, 0.2842866491054094
357, 75, 19, 8.181826648329116e-05, 0.07492923086331192, 0.21005442941111624
358, 88, 22, 0.0020344252201624086, 0.09744427301831392, 0.2655019748110942
359, 72, 18, 0.01095901230765381, 0.12888563236914014, 0.28193796286422035
360, 93, 24, 0.0005664079064930799, 0.09677315846860518, 0.3630017100643774
361, 80, 20, 4.349512744389328e-06, 0.06322438897479364, 0.35561459603599765
362, 100, 25, 0.009591994157262265, 0.07691634440557825, 0.22749073051826346
363, 112, 29, 0.0009802570135630795, 0.10190160046463839, 0.3318388073380108
364, 97, 25, 0.006230222219047787, 0.09724131789076626, 0.3002748599521016
365, 82, 21, 0.03209250793154106, 0.13293516969446484, 0.3081781185879262
366, 84, 21, 0.012356894382704903, 0.09629548315054366, 0.2334126685347131
367, 79, 20, 0.010796488010441682, 0.08608306925738426, 0.21475627222166893
